timestamp_us,opcode,latency_us,bytes_sent,bytes_recv,cache
1763096488297912,READ,0,0,0,hit
1763096488297997,READ,0,0,0,hit
1763096488298080,READ,0,0,0,hit
1763096488298169,READ,0,0,0,hit
1763096488298251,READ,0,0,0,hit
1763096488298335,READ,0,0,0,hit
1763096488298419,READ,0,0,0,hit
1763096488298501,READ,0,0,0,hit
1763096488298582,READ,0,0,0,hit
1763096488298664,READ,0,0,0,hit
1763096488298749,READ,0,0,0,hit
1763096488298830,READ,0,0,0,hit
1763096488298913,READ,0,0,0,hit
1763096488298995,READ,0,0,0,hit
1763096488299075,READ,0,0,0,hit
1763096488299157,READ,0,0,0,hit
1763096488299239,READ,0,0,0,hit
1763096488299320,READ,0,0,0,hit
1763096488299401,READ,0,0,0,hit
1763096488299485,READ,0,0,0,hit
1763096488299569,READ,0,0,0,hit
1763096488299653,READ,0,0,0,hit
1763096488299734,READ,0,0,0,hit
1763096488299815,READ,0,0,0,hit
1763096488299896,READ,0,0,0,hit
1763096488299989,READ,0,0,0,hit
1763096488341316,READ,43668,28,131080,miss
1763096488341564,READ,41098,28,131080,miss
1763096488345104,READ,0,0,0,hit
1763096488345233,READ,0,0,0,hit
1763096488345358,READ,0,0,0,hit
1763096488345475,READ,0,0,0,hit
1763096488345682,READ,0,0,0,hit
1763096488345811,READ,0,0,0,hit
1763096488345931,READ,0,0,0,hit
1763096488346001,READ,0,0,0,hit
1763096488346074,READ,0,0,0,hit
1763096488346144,READ,0,0,0,hit
1763096488346214,READ,0,0,0,hit
1763096488346281,READ,0,0,0,hit
1763096488346350,READ,0,0,0,hit
1763096488346419,READ,0,0,0,hit
1763096488346487,READ,0,0,0,hit
1763096488346554,READ,0,0,0,hit
1763096488346622,READ,0,0,0,hit
1763096488346727,READ,0,0,0,hit
1763096488346831,READ,0,0,0,hit
1763096488346932,READ,0,0,0,hit
1763096488347006,READ,0,0,0,hit
1763096488347072,READ,0,0,0,hit
1763096488347139,READ,0,0,0,hit
1763096488347208,READ,0,0,0,hit
1763096488347275,READ,0,0,0,hit
1763096488347344,READ,0,0,0,hit
1763096488347411,READ,0,0,0,hit
1763096488347526,READ,0,0,0,hit
1763096488347605,READ,0,0,0,hit
1763096488347679,READ,0,0,0,hit
1763096488347751,READ,0,0,0,hit
1763096488347819,READ,0,0,0,hit
1763096488347886,READ,0,0,0,hit
1763096488347954,READ,0,0,0,hit
1763096488348026,READ,0,0,0,hit
1763096488348106,READ,0,0,0,hit
1763096488348187,READ,0,0,0,hit
1763096488348259,READ,0,0,0,hit
1763096488348334,READ,0,0,0,hit
1763096488348417,READ,0,0,0,hit
1763096488348499,READ,0,0,0,hit
1763096488348587,READ,0,0,0,hit
1763096488348661,READ,0,0,0,hit
1763096488348737,READ,0,0,0,hit
1763096488348818,READ,0,0,0,hit
1763096488348895,READ,0,0,0,hit
1763096488348961,READ,0,0,0,hit
1763096488349029,READ,0,0,0,hit
1763096488349093,READ,0,0,0,hit
1763096488349165,READ,0,0,0,hit
1763096488349237,READ,0,0,0,hit
1763096488349313,READ,0,0,0,hit
1763096488349386,READ,0,0,0,hit
1763096488349459,READ,0,0,0,hit
1763096488349532,READ,0,0,0,hit
1763096488349606,READ,0,0,0,hit
1763096488349731,READ,0,0,0,hit
1763096488349836,READ,0,0,0,hit
1763096488349937,READ,0,0,0,hit
1763096488350046,READ,0,0,0,hit
1763096488350150,READ,0,0,0,hit
1763096488350260,READ,0,0,0,hit
1763096488394634,READ,41640,28,131080,miss
1763096488394920,READ,41467,28,131080,miss
1763096488397291,READ,0,0,0,hit
1763096488397381,READ,0,0,0,hit
1763096488397484,READ,0,0,0,hit
1763096488397616,READ,0,0,0,hit
1763096488397701,READ,0,0,0,hit
1763096488397786,READ,0,0,0,hit
1763096488397869,READ,0,0,0,hit
1763096488397914,READ,0,0,0,hit
1763096488397963,READ,0,0,0,hit
1763096488398007,READ,0,0,0,hit
1763096488398052,READ,0,0,0,hit
1763096488398097,READ,0,0,0,hit
1763096488398141,READ,0,0,0,hit
1763096488398186,READ,0,0,0,hit
1763096488398232,READ,0,0,0,hit
1763096488398324,READ,0,0,0,hit
1763096488398372,READ,0,0,0,hit
1763096488398417,READ,0,0,0,hit
1763096488398461,READ,0,0,0,hit
1763096488398507,READ,0,0,0,hit
1763096488398551,READ,0,0,0,hit
1763096488398596,READ,0,0,0,hit
1763096488398641,READ,0,0,0,hit
1763096488398684,READ,0,0,0,hit
1763096488398728,READ,0,0,0,hit
1763096488398772,READ,0,0,0,hit
1763096488398816,READ,0,0,0,hit
1763096488398860,READ,0,0,0,hit
1763096488398904,READ,0,0,0,hit
1763096488398948,READ,0,0,0,hit
1763096488398993,READ,0,0,0,hit
1763096488399065,READ,0,0,0,hit
1763096488399111,READ,0,0,0,hit
1763096488399155,READ,0,0,0,hit
1763096488399199,READ,0,0,0,hit
1763096488399243,READ,0,0,0,hit
1763096488399288,READ,0,0,0,hit
1763096488399332,READ,0,0,0,hit
1763096488399376,READ,0,0,0,hit
1763096488399420,READ,0,0,0,hit
1763096488399464,READ,0,0,0,hit
1763096488399509,READ,0,0,0,hit
1763096488399553,READ,0,0,0,hit
1763096488399597,READ,0,0,0,hit
1763096488399641,READ,0,0,0,hit
1763096488399685,READ,0,0,0,hit
1763096488399730,READ,0,0,0,hit
1763096488399774,READ,0,0,0,hit
1763096488399817,READ,0,0,0,hit
1763096488399862,READ,0,0,0,hit
1763096488399907,READ,0,0,0,hit
1763096488399951,READ,0,0,0,hit
1763096488399997,READ,0,0,0,hit
1763096488400041,READ,0,0,0,hit
1763096488400086,READ,0,0,0,hit
1763096488400137,READ,0,0,0,hit
1763096488400253,READ,0,0,0,hit
1763096488400335,READ,0,0,0,hit
1763096488400412,READ,0,0,0,hit
1763096488400604,READ,0,0,0,hit
1763096488400836,READ,0,0,0,hit
1763096488400941,READ,0,0,0,hit
1763096488444575,READ,41045,28,131080,miss
1763096488444738,READ,41264,28,131080,miss
1763096488448543,READ,0,0,0,hit
1763096488448673,READ,0,0,0,hit
1763096488448742,READ,0,0,0,hit
1763096488448823,READ,0,0,0,hit
1763096488448897,READ,0,0,0,hit
1763096488448964,READ,0,0,0,hit
1763096488449032,READ,0,0,0,hit
1763096488449105,READ,0,0,0,hit
1763096488449179,READ,0,0,0,hit
1763096488449244,READ,0,0,0,hit
1763096488449312,READ,0,0,0,hit
1763096488449383,READ,0,0,0,hit
1763096488449456,READ,0,0,0,hit
1763096488449528,READ,0,0,0,hit
1763096488449596,READ,0,0,0,hit
1763096488449662,READ,0,0,0,hit
1763096488449730,READ,0,0,0,hit
1763096488449803,READ,0,0,0,hit
1763096488449877,READ,0,0,0,hit
1763096488449950,READ,0,0,0,hit
1763096488450023,READ,0,0,0,hit
1763096488450096,READ,0,0,0,hit
1763096488450162,READ,0,0,0,hit
1763096488450228,READ,0,0,0,hit
1763096488450297,READ,0,0,0,hit
1763096488450369,READ,0,0,0,hit
1763096488450441,READ,0,0,0,hit
1763096488450506,READ,0,0,0,hit
1763096488450574,READ,0,0,0,hit
1763096488450647,READ,0,0,0,hit
1763096488450720,READ,0,0,0,hit
1763096488450792,READ,0,0,0,hit
1763096488450928,READ,0,0,0,hit
1763096488450973,READ,0,0,0,hit
1763096488451025,READ,0,0,0,hit
1763096488451073,READ,0,0,0,hit
1763096488451119,READ,0,0,0,hit
1763096488451166,READ,0,0,0,hit
1763096488451211,READ,0,0,0,hit
1763096488451256,READ,0,0,0,hit
1763096488451310,READ,0,0,0,hit
1763096488451357,READ,0,0,0,hit
1763096488451405,READ,0,0,0,hit
1763096488451457,READ,0,0,0,hit
1763096488451507,READ,0,0,0,hit
1763096488451558,READ,0,0,0,hit
1763096488451602,READ,0,0,0,hit
1763096488451650,READ,0,0,0,hit
1763096488451695,READ,0,0,0,hit
1763096488451749,READ,0,0,0,hit
1763096488451799,READ,0,0,0,hit
1763096488451850,READ,0,0,0,hit
1763096488451901,READ,0,0,0,hit
1763096488451955,READ,0,0,0,hit
1763096488452004,READ,0,0,0,hit
1763096488452051,READ,0,0,0,hit
1763096488452103,READ,0,0,0,hit
1763096488452152,READ,0,0,0,hit
1763096488452202,READ,0,0,0,hit
1763096488452253,READ,0,0,0,hit
1763096488452340,READ,0,0,0,hit
1763096488452425,READ,0,0,0,hit
1763096488501506,READ,46637,28,131080,miss
1763096488501701,READ,46463,28,131080,miss
1763096488504314,READ,0,0,0,hit
1763096488504442,READ,0,0,0,hit
1763096488504536,READ,0,0,0,hit
1763096488504626,READ,0,0,0,hit
1763096488504710,READ,0,0,0,hit
1763096488504756,READ,0,0,0,hit
1763096488504812,READ,0,0,0,hit
1763096488504909,READ,0,0,0,hit
1763096488504955,READ,0,0,0,hit
1763096488504999,READ,0,0,0,hit
1763096488505049,READ,0,0,0,hit
1763096488505095,READ,0,0,0,hit
1763096488505137,READ,0,0,0,hit
1763096488505188,READ,0,0,0,hit
1763096488505233,READ,0,0,0,hit
1763096488505274,READ,0,0,0,hit
1763096488505319,READ,0,0,0,hit
1763096488505365,READ,0,0,0,hit
1763096488505412,READ,0,0,0,hit
1763096488505459,READ,0,0,0,hit
1763096488505504,READ,0,0,0,hit
1763096488505548,READ,0,0,0,hit
1763096488505592,READ,0,0,0,hit
1763096488505636,READ,0,0,0,hit
1763096488505680,READ,0,0,0,hit
1763096488505720,READ,0,0,0,hit
1763096488505765,READ,0,0,0,hit
1763096488505812,READ,0,0,0,hit
1763096488505859,READ,0,0,0,hit
1763096488505903,READ,0,0,0,hit
1763096488505969,READ,0,0,0,hit
1763096488506013,READ,0,0,0,hit
1763096488506062,READ,0,0,0,hit
1763096488506105,READ,0,0,0,hit
1763096488506150,READ,0,0,0,hit
1763096488506191,READ,0,0,0,hit
1763096488506244,READ,0,0,0,hit
1763096488506293,READ,0,0,0,hit
1763096488506338,READ,0,0,0,hit
1763096488506385,READ,0,0,0,hit
1763096488506433,READ,0,0,0,hit
1763096488506477,READ,0,0,0,hit
1763096488506527,READ,0,0,0,hit
1763096488506577,READ,0,0,0,hit
1763096488506620,READ,0,0,0,hit
1763096488506669,READ,0,0,0,hit
1763096488506717,READ,0,0,0,hit
1763096488506760,READ,0,0,0,hit
1763096488506806,READ,0,0,0,hit
1763096488506855,READ,0,0,0,hit
1763096488507137,READ,0,0,0,hit
1763096488507233,READ,0,0,0,hit
1763096488507311,READ,0,0,0,hit
1763096488507423,READ,0,0,0,hit
1763096488507538,READ,0,0,0,hit
1763096488507600,READ,0,0,0,hit
1763096488507654,READ,0,0,0,hit
1763096488507701,READ,0,0,0,hit
1763096488507790,READ,0,0,0,hit
1763096488507867,READ,0,0,0,hit
1763096488507940,READ,0,0,0,hit
1763096488508020,READ,0,0,0,hit
1763096488551167,READ,40574,28,131080,miss
1763096488551355,READ,40807,28,131080,miss
1763096488553325,READ,0,0,0,hit
1763096488553411,READ,0,0,0,hit
1763096488553484,READ,0,0,0,hit
1763096488553598,READ,0,0,0,hit
1763096488553665,READ,0,0,0,hit
1763096488553734,READ,0,0,0,hit
1763096488553823,READ,0,0,0,hit
1763096488553942,READ,0,0,0,hit
1763096488554028,READ,0,0,0,hit
1763096488554147,READ,0,0,0,hit
1763096488554398,READ,0,0,0,hit
1763096488554449,READ,0,0,0,hit
1763096488554502,READ,0,0,0,hit
1763096488554548,READ,0,0,0,hit
1763096488554592,READ,0,0,0,hit
1763096488554646,READ,0,0,0,hit
1763096488554683,READ,0,0,0,hit
1763096488554732,READ,0,0,0,hit
1763096488554780,READ,0,0,0,hit
1763096488554838,READ,0,0,0,hit
1763096488554875,READ,0,0,0,hit
1763096488554929,READ,0,0,0,hit
1763096488554967,READ,0,0,0,hit
1763096488555014,READ,0,0,0,hit
1763096488555055,READ,0,0,0,hit
1763096488555096,READ,0,0,0,hit
1763096488555141,READ,0,0,0,hit
1763096488555186,READ,0,0,0,hit
1763096488555235,READ,0,0,0,hit
1763096488555282,READ,0,0,0,hit
1763096488555325,READ,0,0,0,hit
1763096488555364,READ,0,0,0,hit
1763096488555409,READ,0,0,0,hit
1763096488555453,READ,0,0,0,hit
1763096488555497,READ,0,0,0,hit
1763096488555534,READ,0,0,0,hit
1763096488555571,READ,0,0,0,hit
1763096488555616,READ,0,0,0,hit
1763096488555656,READ,0,0,0,hit
1763096488555700,READ,0,0,0,hit
1763096488555750,READ,0,0,0,hit
1763096488555794,READ,0,0,0,hit
1763096488555834,READ,0,0,0,hit
1763096488555876,READ,0,0,0,hit
1763096488555918,READ,0,0,0,hit
1763096488555958,READ,0,0,0,hit
1763096488556001,READ,0,0,0,hit
1763096488556046,READ,0,0,0,hit
1763096488556089,READ,0,0,0,hit
1763096488556126,READ,0,0,0,hit
1763096488556173,READ,0,0,0,hit
1763096488556216,READ,0,0,0,hit
1763096488556327,READ,0,0,0,hit
1763096488556393,READ,0,0,0,hit
1763096488556453,READ,0,0,0,hit
1763096488556509,READ,0,0,0,hit
1763096488556579,READ,0,0,0,hit
1763096488556638,READ,0,0,0,hit
1763096488556705,READ,0,0,0,hit
1763096488556771,READ,0,0,0,hit
1763096488556836,READ,0,0,0,hit
1763096488556900,READ,0,0,0,hit
1763096488601308,READ,41480,28,131080,miss
1763096488604291,READ,0,0,0,hit
1763096488604406,READ,0,0,0,hit
1763096488604527,READ,0,0,0,hit
1763096488604589,READ,44590,28,131080,miss
1763096488604675,READ,0,0,0,hit
1763096488604829,READ,0,0,0,hit
1763096488604962,READ,0,0,0,hit
1763096488605086,READ,0,0,0,hit
1763096488605219,READ,0,0,0,hit
1763096488605342,READ,0,0,0,hit
1763096488605469,READ,0,0,0,hit
1763096488605606,READ,0,0,0,hit
1763096488605732,READ,0,0,0,hit
1763096488605880,READ,0,0,0,hit
1763096488606015,READ,0,0,0,hit
1763096488606142,READ,0,0,0,hit
1763096488606266,READ,0,0,0,hit
1763096488606391,READ,0,0,0,hit
1763096488606514,READ,0,0,0,hit
1763096488606637,READ,0,0,0,hit
1763096488606767,READ,0,0,0,hit
1763096488606987,READ,0,0,0,hit
1763096488607112,READ,0,0,0,hit
1763096488607238,READ,0,0,0,hit
1763096488607363,READ,0,0,0,hit
1763096488607516,READ,0,0,0,hit
1763096488607643,READ,0,0,0,hit
1763096488607788,READ,0,0,0,hit
1763096488607882,READ,0,0,0,hit
1763096488608030,READ,0,0,0,hit
1763096488608194,READ,0,0,0,hit
1763096488608342,READ,0,0,0,hit
1763096488608388,READ,0,0,0,hit
1763096488608475,READ,0,0,0,hit
1763096488608560,READ,0,0,0,hit
1763096488608631,READ,0,0,0,hit
1763096488608698,READ,0,0,0,hit
1763096488608771,READ,0,0,0,hit
1763096488608837,READ,0,0,0,hit
1763096488608902,READ,0,0,0,hit
1763096488608956,READ,0,0,0,hit
1763096488609019,READ,0,0,0,hit
1763096488609077,READ,0,0,0,hit
1763096488609141,READ,0,0,0,hit
1763096488609217,READ,0,0,0,hit
1763096488609288,READ,0,0,0,hit
1763096488609357,READ,0,0,0,hit
1763096488609420,READ,0,0,0,hit
1763096488609480,READ,0,0,0,hit
1763096488609547,READ,0,0,0,hit
1763096488609608,READ,0,0,0,hit
1763096488609681,READ,0,0,0,hit
1763096488609751,READ,0,0,0,hit
1763096488609806,READ,0,0,0,hit
1763096488609867,READ,0,0,0,hit
1763096488609940,READ,0,0,0,hit
1763096488610004,READ,0,0,0,hit
1763096488610076,READ,0,0,0,hit
1763096488610142,READ,0,0,0,hit
1763096488610200,READ,0,0,0,hit
1763096488610258,READ,0,0,0,hit
1763096488610324,READ,0,0,0,hit
1763096488610395,READ,0,0,0,hit
1763096488651262,READ,40576,28,131080,miss
1763096488654174,READ,0,0,0,hit
1763096488654304,READ,0,0,0,hit
1763096488654428,READ,0,0,0,hit
1763096488654537,READ,0,0,0,hit
1763096488654610,READ,43651,28,131080,miss
1763096488654705,READ,0,0,0,hit
1763096488654860,READ,0,0,0,hit
1763096488654997,READ,0,0,0,hit
1763096488655129,READ,0,0,0,hit
1763096488655257,READ,0,0,0,hit
1763096488655386,READ,0,0,0,hit
1763096488655523,READ,0,0,0,hit
1763096488655652,READ,0,0,0,hit
1763096488655785,READ,0,0,0,hit
1763096488655919,READ,0,0,0,hit
1763096488656047,READ,0,0,0,hit
1763096488656182,READ,0,0,0,hit
1763096488656439,READ,0,0,0,hit
1763096488656622,READ,0,0,0,hit
1763096488656757,READ,0,0,0,hit
1763096488656896,READ,0,0,0,hit
1763096488657036,READ,0,0,0,hit
1763096488657173,READ,0,0,0,hit
1763096488657310,READ,0,0,0,hit
1763096488657446,READ,0,0,0,hit
1763096488657600,READ,0,0,0,hit
1763096488657739,READ,0,0,0,hit
1763096488657878,READ,0,0,0,hit
1763096488658019,READ,0,0,0,hit
1763096488658153,READ,0,0,0,hit
1763096488658279,READ,0,0,0,hit
1763096488658409,READ,0,0,0,hit
1763096488658828,READ,0,0,0,hit
1763096488659050,READ,0,0,0,hit
1763096488659188,READ,0,0,0,hit
1763096488659308,READ,0,0,0,hit
1763096488659433,READ,0,0,0,hit
1763096488659550,READ,0,0,0,hit
1763096488659665,READ,0,0,0,hit
1763096488659778,READ,0,0,0,hit
1763096488659891,READ,0,0,0,hit
1763096488660005,READ,0,0,0,hit
1763096488660130,READ,0,0,0,hit
1763096488660243,READ,0,0,0,hit
1763096488660354,READ,0,0,0,hit
1763096488660459,READ,0,0,0,hit
1763096488660643,READ,0,0,0,hit
1763096488660767,READ,0,0,0,hit
1763096488661109,READ,0,0,0,hit
1763096488661282,READ,0,0,0,hit
1763096488661395,READ,0,0,0,hit
1763096488661514,READ,0,0,0,hit
1763096488661620,READ,0,0,0,hit
1763096488661732,READ,0,0,0,hit
1763096488661836,READ,0,0,0,hit
1763096488661946,READ,0,0,0,hit
1763096488662050,READ,0,0,0,hit
1763096488662159,READ,0,0,0,hit
1763096488662269,READ,0,0,0,hit
1763096488662378,READ,0,0,0,hit
1763096488662484,READ,0,0,0,hit
1763096488662590,READ,0,0,0,hit
1763096488662694,READ,0,0,0,hit
1763096488707712,READ,46447,28,131080,miss
1763096488707993,READ,44486,28,131080,miss
1763096488710572,READ,0,0,0,hit
1763096488710694,READ,0,0,0,hit
1763096488710832,READ,0,0,0,hit
1763096488711064,READ,0,0,0,hit
1763096488711221,READ,0,0,0,hit
1763096488711338,READ,0,0,0,hit
1763096488711521,READ,0,0,0,hit
1763096488711696,READ,0,0,0,hit
1763096488711866,READ,0,0,0,hit
1763096488711981,READ,0,0,0,hit
1763096488712108,READ,0,0,0,hit
1763096488712224,READ,0,0,0,hit
1763096488712337,READ,0,0,0,hit
1763096488712455,READ,0,0,0,hit
1763096488712571,READ,0,0,0,hit
1763096488712687,READ,0,0,0,hit
1763096488712750,READ,0,0,0,hit
1763096488712816,READ,0,0,0,hit
1763096488712879,READ,0,0,0,hit
1763096488712945,READ,0,0,0,hit
1763096488713011,READ,0,0,0,hit
1763096488713076,READ,0,0,0,hit
1763096488713141,READ,0,0,0,hit
1763096488713206,READ,0,0,0,hit
1763096488713271,READ,0,0,0,hit
1763096488713336,READ,0,0,0,hit
1763096488713400,READ,0,0,0,hit
1763096488713509,READ,0,0,0,hit
1763096488713571,READ,0,0,0,hit
1763096488713635,READ,0,0,0,hit
1763096488713700,READ,0,0,0,hit
1763096488713765,READ,0,0,0,hit
1763096488713824,READ,0,0,0,hit
1763096488713891,READ,0,0,0,hit
1763096488713956,READ,0,0,0,hit
1763096488714169,READ,0,0,0,hit
1763096488714236,READ,0,0,0,hit
1763096488714302,READ,0,0,0,hit
1763096488714367,READ,0,0,0,hit
1763096488714424,READ,0,0,0,hit
1763096488714489,READ,0,0,0,hit
1763096488714556,READ,0,0,0,hit
1763096488714621,READ,0,0,0,hit
1763096488714687,READ,0,0,0,hit
1763096488714753,READ,0,0,0,hit
1763096488714818,READ,0,0,0,hit
1763096488714883,READ,0,0,0,hit
1763096488715006,READ,0,0,0,hit
1763096488715099,READ,0,0,0,hit
1763096488715190,READ,0,0,0,hit
1763096488715282,READ,0,0,0,hit
1763096488715369,READ,0,0,0,hit
1763096488715453,READ,0,0,0,hit
1763096488715537,READ,0,0,0,hit
1763096488715620,READ,0,0,0,hit
1763096488715718,READ,0,0,0,hit
1763096488715810,READ,0,0,0,hit
1763096488715901,READ,0,0,0,hit
1763096488715985,READ,0,0,0,hit
1763096488716069,READ,0,0,0,hit
1763096488716152,READ,0,0,0,hit
1763096488716236,READ,0,0,0,hit
1763096488761238,READ,42657,28,131080,miss
1763096488764234,READ,0,0,0,hit
1763096488764357,READ,0,0,0,hit
1763096488764411,READ,46048,28,131080,miss
1763096488764494,READ,0,0,0,hit
1763096488764623,READ,0,0,0,hit
1763096488764747,READ,0,0,0,hit
1763096488764869,READ,0,0,0,hit
1763096488765017,READ,0,0,0,hit
1763096488765906,READ,0,0,0,hit
1763096488766086,READ,0,0,0,hit
1763096488766219,READ,0,0,0,hit
1763096488766346,READ,0,0,0,hit
1763096488766465,READ,0,0,0,hit
1763096488766592,READ,0,0,0,hit
1763096488766716,READ,0,0,0,hit
1763096488766837,READ,0,0,0,hit
1763096488766964,READ,0,0,0,hit
1763096488767094,READ,0,0,0,hit
1763096488767218,READ,0,0,0,hit
1763096488767344,READ,0,0,0,hit
1763096488767487,READ,0,0,0,hit
1763096488767614,READ,0,0,0,hit
1763096488767751,READ,0,0,0,hit
1763096488767886,READ,0,0,0,hit
1763096488768021,READ,0,0,0,hit
1763096488768155,READ,0,0,0,hit
1763096488768229,READ,0,0,0,hit
1763096488768303,READ,0,0,0,hit
1763096488768376,READ,0,0,0,hit
1763096488768448,READ,0,0,0,hit
1763096488768514,READ,0,0,0,hit
1763096488768580,READ,0,0,0,hit
1763096488768645,READ,0,0,0,hit
1763096488768716,READ,0,0,0,hit
1763096488768782,READ,0,0,0,hit
1763096488768847,READ,0,0,0,hit
1763096488768913,READ,0,0,0,hit
1763096488768980,READ,0,0,0,hit
1763096488769044,READ,0,0,0,hit
1763096488769213,READ,0,0,0,hit
1763096488769322,READ,0,0,0,hit
1763096488769426,READ,0,0,0,hit
1763096488769531,READ,0,0,0,hit
1763096488769631,READ,0,0,0,hit
1763096488769739,READ,0,0,0,hit
1763096488769840,READ,0,0,0,hit
1763096488769948,READ,0,0,0,hit
1763096488770049,READ,0,0,0,hit
1763096488770156,READ,0,0,0,hit
1763096488770256,READ,0,0,0,hit
1763096488770364,READ,0,0,0,hit
1763096488770466,READ,0,0,0,hit
1763096488770575,READ,0,0,0,hit
1763096488770675,READ,0,0,0,hit
1763096488770782,READ,0,0,0,hit
1763096488770893,READ,0,0,0,hit
1763096488771002,READ,0,0,0,hit
1763096488771113,READ,0,0,0,hit
1763096488771220,READ,0,0,0,hit
1763096488771320,READ,0,0,0,hit
1763096488771426,READ,0,0,0,hit
1763096488771528,READ,0,0,0,hit
1763096488771636,READ,0,0,0,hit
1763096488814386,READ,40811,28,131080,miss
1763096488814540,READ,40824,28,131080,miss
1763096488816419,READ,0,0,0,hit
1763096488816541,READ,0,0,0,hit
1763096488816653,READ,0,0,0,hit
1763096488816772,READ,0,0,0,hit
1763096488816883,READ,0,0,0,hit
1763096488817000,READ,0,0,0,hit
1763096488817116,READ,0,0,0,hit
1763096488817232,READ,0,0,0,hit
1763096488817400,READ,0,0,0,hit
1763096488817530,READ,0,0,0,hit
1763096488817767,READ,0,0,0,hit
1763096488817859,READ,0,0,0,hit
1763096488817925,READ,0,0,0,hit
1763096488817990,READ,0,0,0,hit
1763096488818062,READ,0,0,0,hit
1763096488818138,READ,0,0,0,hit
1763096488818222,READ,0,0,0,hit
1763096488818308,READ,0,0,0,hit
1763096488818381,READ,0,0,0,hit
1763096488818516,READ,0,0,0,hit
1763096488818598,READ,0,0,0,hit
1763096488818684,READ,0,0,0,hit
1763096488818775,READ,0,0,0,hit
1763096488818851,READ,0,0,0,hit
1763096488818903,READ,0,0,0,hit
1763096488818952,READ,0,0,0,hit
1763096488819028,READ,0,0,0,hit
1763096488819073,READ,0,0,0,hit
1763096488819117,READ,0,0,0,hit
1763096488819163,READ,0,0,0,hit
1763096488819209,READ,0,0,0,hit
1763096488819256,READ,0,0,0,hit
1763096488819303,READ,0,0,0,hit
1763096488819353,READ,0,0,0,hit
1763096488819401,READ,0,0,0,hit
1763096488819440,READ,0,0,0,hit
1763096488819484,READ,0,0,0,hit
1763096488819521,READ,0,0,0,hit
1763096488819569,READ,0,0,0,hit
1763096488819614,READ,0,0,0,hit
1763096488819694,READ,0,0,0,hit
1763096488819767,READ,0,0,0,hit
1763096488819849,READ,0,0,0,hit
1763096488819916,READ,0,0,0,hit
1763096488819980,READ,0,0,0,hit
1763096488820045,READ,0,0,0,hit
1763096488820111,READ,0,0,0,hit
1763096488820174,READ,0,0,0,hit
1763096488820238,READ,0,0,0,hit
1763096488820301,READ,0,0,0,hit
1763096488820371,READ,0,0,0,hit
1763096488820439,READ,0,0,0,hit
1763096488820502,READ,0,0,0,hit
1763096488820560,READ,0,0,0,hit
1763096488820624,READ,0,0,0,hit
1763096488820702,READ,0,0,0,hit
1763096488820763,READ,0,0,0,hit
1763096488820831,READ,0,0,0,hit
1763096488820896,READ,0,0,0,hit
1763096488820967,READ,0,0,0,hit
1763096488821033,READ,0,0,0,hit
1763096488821098,READ,0,0,0,hit
1763096488864618,READ,41046,28,131080,miss
1763096488864814,READ,40585,28,131080,miss
1763096488868342,READ,0,0,0,hit
1763096488868466,READ,0,0,0,hit
1763096488868583,READ,0,0,0,hit
1763096488868716,READ,0,0,0,hit
1763096488868787,READ,0,0,0,hit
1763096488868869,READ,0,0,0,hit
1763096488868942,READ,0,0,0,hit
1763096488869018,READ,0,0,0,hit
1763096488869088,READ,0,0,0,hit
1763096488869152,READ,0,0,0,hit
1763096488869226,READ,0,0,0,hit
1763096488869289,READ,0,0,0,hit
1763096488869356,READ,0,0,0,hit
1763096488869423,READ,0,0,0,hit
1763096488869482,READ,0,0,0,hit
1763096488869552,READ,0,0,0,hit
1763096488869620,READ,0,0,0,hit
1763096488869678,READ,0,0,0,hit
1763096488869748,READ,0,0,0,hit
1763096488869818,READ,0,0,0,hit
1763096488869890,READ,0,0,0,hit
1763096488869960,READ,0,0,0,hit
1763096488870048,READ,0,0,0,hit
1763096488870120,READ,0,0,0,hit
1763096488870195,READ,0,0,0,hit
1763096488870276,READ,0,0,0,hit
1763096488870349,READ,0,0,0,hit
1763096488870422,READ,0,0,0,hit
1763096488870495,READ,0,0,0,hit
1763096488870576,READ,0,0,0,hit
1763096488870649,READ,0,0,0,hit
1763096488870789,READ,0,0,0,hit
1763096488870885,READ,0,0,0,hit
1763096488870980,READ,0,0,0,hit
1763096488871057,READ,0,0,0,hit
1763096488871146,READ,0,0,0,hit
1763096488871278,READ,0,0,0,hit
1763096488871351,READ,0,0,0,hit
1763096488871429,READ,0,0,0,hit
1763096488871498,READ,0,0,0,hit
1763096488871573,READ,0,0,0,hit
1763096488871645,READ,0,0,0,hit
1763096488871713,READ,0,0,0,hit
1763096488871780,READ,0,0,0,hit
1763096488871841,READ,0,0,0,hit
1763096488871906,READ,0,0,0,hit
1763096488871977,READ,0,0,0,hit
1763096488872040,READ,0,0,0,hit
1763096488872112,READ,0,0,0,hit
1763096488872175,READ,0,0,0,hit
1763096488872244,READ,0,0,0,hit
1763096488872308,READ,0,0,0,hit
1763096488872378,READ,0,0,0,hit
1763096488872442,READ,0,0,0,hit
1763096488872511,READ,0,0,0,hit
1763096488872575,READ,0,0,0,hit
1763096488872646,READ,0,0,0,hit
1763096488872712,READ,0,0,0,hit
1763096488872783,READ,0,0,0,hit
1763096488872902,READ,0,0,0,hit
1763096488873009,READ,0,0,0,hit
1763096488873119,READ,0,0,0,hit
1763096488917882,READ,42251,28,131080,miss
1763096488917971,READ,42434,28,131080,miss
